,v_id,v_title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
9,rtDw-_1Gh0Q,Sochta Houn (Remix) (Dekhte) - Ustad Nusrat Fateh Ali Khan &amp; A1 MelodyMaster - OSA Official HD Video,111618416,978256,43859,0,27068
10,gY01irEl8Eo,MERE RASHKE QAMAR (Original Complete Version) - USTAD NUSRAT FATEH ALI KHAN - OFFICIAL VIDEO,48130451,362929,28625,0,22426
11,ojIHZqvJpV0,Best Qawwali of Nusrat Fateh Ali Khan | HD,9174171,88347,3641,0,2247
12,3U42GIZnhcU,Tumhein Dillagi Bhool Jaani Padegi By Nusrat Fateh Ali Khan | Superhit Romantic Songs| Nupur Audio,5543844,48736,3616,0,2405
13,hYaPVHSSxCw,Sanson Ki Mala Pe Original Song by Nusrat Fateh Ali Khan | Video Song With Lyrics | Sad Song,22604028,176282,9683,0,6420
14,DNzFfBcZXf4,Saadagi To Hamari Zara Dekhiye by Nusrat Fateh Ali Khan with Lyrics - Superhit Hindi Sad Songs,2745702,32397,1259,0,1176
15,UIPXHsUXVH0,Ye Jo Halka Halka Saroor Hai - Ustad Nusrat Fateh Ali Khan - OSA Official HD Video,19326961,164851,10776,0,8367
16,Q-8PVpA0r-8,Apni kahani kaise kahai gazal - Nusrat Fateh Ali Khan,3685341,34237,1763,0,1269
17,pTsOCoPaoqo,Jitne Bhi Zakham Hai Mere Dil Par (Nusrat Fateh Ali Khan),4750087,70575,2549,0,1782
18,FIzjqBtb_xo,All Time Best Qawwalies | Audio Jukebox | Nusrat Fateh Ali Khan | Complete Qawwalies | OSA Worldwide,1471487,14770,1245,0,235
19,vxHhoj8fSQA,Sanson Ki Mala Pe by Nusrat Fateh Ali Khan - Hit Hindi Songs with Lyrics,1414901,11883,474,0,345
20,RvMEqIYHX_4,Sanu ek pal chain na aave Nusrat Fateh Ali Khan1,3605138,25432,1653,0,1880
21,-b9LYYWMOUk,Rare Footage of Imran Khan Requesting Ustaad Nusrat Fateh Ali Khan for  &quot;Ali Da Malang&quot;,16847189,251972,9221,0,6823
22,S8Y7tvUYh0k,Tere Jeya Hor Disda - Madhur Sharma | Kiven Mukhde | Nusrat Fateh Ali Khan | Qawwali Song 2021,4183244,154554,2133,0,3058
23,dKqz0riyl4U,Mere baad kisko Sataogy - Qawali - Ustad Nusrat Fateh Ali Khan,9468886,79370,3090,0,2581
24,w_5vIxqGo7g,Lut Gaye - Original Ankh Uthi Mohabbat Ne (Full Song) - Ustad Nusrat Fateh Ali Khan - OSA Worldwide,2118191,23883,1399,0,543
25,dMnJKrAJvHQ,Akhian Rowan Paiyan Dil Tarpe | Ustad Nusrat Fateh Ali Khan | RGH | HD Video,2123,152,2,0,4
26,PEP_d2aZOng,Hai Kahan Ka Irada Sanam - Ustad Nusrat Fateh Ali Khan - OSA Official HD Video,3948237,54374,2377,0,2818
27,8NAYj2gjXOA,Aag daman main lag jaye gi qawali by nusrat fateh ali khan #NFAK,1389251,13603,1009,0,454
28,DKpzCm_nxTo,Ankh Uthi Mohabbat Ne Angrai Li - Ustad Nusrat Fateh Ali Khan - OSA Official HD Video,4464349,53020,2845,0,3603
29,60pRQaZE0DQ,Gardashon Ke Hain Mare Huyiyie,1622363,16059,1082,0,225
30,f-s4mM9ls8o,Nit Khair Mangan Sohnia Mein Teri - Ustad Nusrat Fateh Ali Khan - OSA Official HD Video,3103358,29443,1556,0,1460
31,HZG1GWQw-do,Tum Agar Younhi Nazrein Milate Rahe - Ustaad Nusrat Fateh Ali Khan,4272200,41528,1971,0,1277
32,OEFkz8HHmj0,Ya Hayyo Ya Qayyum | Nusrat Fateh Ali Khan | complete full version | official video | OSA Worldwide,341138,5939,220,0,178
33,dTID9C7Vih8,Nusrat Fateh Ali Khan - Is Karam Ka Karoon Shukar Kaise Ada with Lyrics  - Popular Qawwali 2018,13584231,94333,5511,0,3462
34,QPkx4lTjNwg,Mae Ni Mae Mere Geetan De Nainan Wich | Ustad Nusrat Fateh Ali Khan |OSA Worldwide,1198292,11344,663,0,663
35,khpuhFavZvk,yadan vichre sajan diyan nusrat fateh ali khan,24404,266,13,0,5
36,Ic4-7stYnQw,Nit Khair Manga Sohneya   Nusrat Fateh Ali Khan,4763278,40274,2834,0,1004
37,qXPsZrKUbNk,Best of Nusrat Fateh Ali Khan - Top 10 Qawwali &amp; Sufiana Song,818380,5941,700,0,97
38,ze45-Y-PexI,nusrat fateh ali khan and rahat,26543720,209107,8866,0,4663
39,lZYkoOkr7cA,Haq Ali Ali Mula Ali Ali / Nusrat Fateh Ali Khan Qawali حق علی علی مولا علی علی نصرت فتح علی خان,443403,4301,320,0,246
40,r8mIeP3aRQs,Jani Door Gaye | Ustad Nusrat Fateh Ali Khan | OSA official Complete Full Version | OSA Worldwide,6718231,92829,4138,0,5962
41,6BmS-qphjko,Piya Re Piya Re | Nusrat Fateh Ali Khan | complete full version | OSA Worldwide,1687287,17492,817,0,339
42,c5RbkAcgGAE,Na Rukte Hain Ansoo I Ustad Nusrat Fateh Ali Khan I complete full version I OSA official HD video,3037694,37513,1531,0,1485
43,DCGzl8Gmjsc,Jab Woh Ajnabi Ban Kar -_- Nusrat Fateh Ali Khan -  Qawwali......,11146738,75963,3939,0,2795
44,8dlkBDK0_Aw,Saja Hai Maikhana | Ustad Nusrat Fateh Ali Khan | OSA official HD video | OSA Worldwide,4230120,34720,2311,0,922
45,tjizI7nnpHw,Bewafa Se Bhi Pyar Hota Hai by Nusrat Fateh Ali Khan | Full Song with Lyrics | Pakistani Sad Songs,4307539,48806,2265,0,1576
46,d7AqPH-LgmI,Sansoon Ki Mala Pe SimronPee Ka Naam - Ustad Nusrat Fateh Ali Khan - OSA Official HD Video,6263071,68803,3490,0,5226
47,CM8qyoitCB8,New Vs old Aankh Uthi Mohabbat Ne Angdai li - Jubin Nautiyal | #LutGaye SMM VAIRAL,23269928,631364,14083,0,27809
48,PovPdI5hnwI,Tere Hundiya Sundiya Mehbooba - Nusrat Fateh Ali Khan | Official Audio Song,401715,4616,287,0,239
49,qlhQnUBIOw4,Ustad Nusrat Fateh Ali Khan - Koi Jane Koi Na Jane | Song Reaction | Aur Pyar Ho Gaya,4557,302,5,0,58
,v_id,v_title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
0,xfhihqYPGlA,Best of Abhijeet Bhattacharya best of 90&#39;s HD,9083139,69711,9409,0,2297
1,9hkA9gaAWhI,Best Of Abhijeet Bhattacharya Romantic Hindi songs 2019 - Best of Abhijeet Bhattacharya HINDI SONGS,3680967,27654,3797,0,1050
2,mLCyEk6GZLM,Chalne Lagi Hai Hawayein Video Song &quot;Tere Bina&quot; Abhijeet Super Hit Hindi Video Song,68229892,272004,20404,0,9732
3,RXh0QU2ZfQ8,"Hindi Melody Songs l Superhit Hindi Romantic Songs ll Kumar Sanu, Udit Narayan, Alka Yagnik",1491836,4769,1171,0,0
4,BrIkUBI_37I,Kabhi Yaadon Me Aau Video Song Abhijeet Super Hit Hindi Album Tere Bina Feat. Divya Khosla Kumar,162768031,695024,59873,0,26057
5,gpHYr7DB2Jo,Abhijeet Bhattacharya | Rimjhim Gire Sawan | #StayHome #StaySafe,3148378,47542,1467,0,2481
6,pDuYIcP86xQ,Best Romantic Songs of Abhijeet Bhattacharya &amp; Alka Yagnik - Best Hits Songs - 90&#39;s Romantic Hits,2099126,11892,1975,0,445
7,Ncqw5q6EX9Y,Udit Narayan और Abhijeet Bhattacharya ने की Swag से Entry Indian Idol पे | Indian Idol Season 12,848462,14512,297,0,246
8,0kwEWePdD-E,"Alka Yagnik, Maniesh Paul &amp; Abhijeet Bhattacharya की मस्ती &amp; Sa Re Ga Ma Pa.",318813,4737,152,0,88
9,AzxzEy1f5Mg,Best Songs of Abhijeet Bhattacharya | Best of 90&#39;s Romantic Hits.,2599023,16063,2378,0,436
10,VA4i5VbhVpI,"Abhijeet Bhattacharya angry on  Salmaan Khan ,Arijit Singh and Atif Aslam",111824,2887,1147,0,1076
11,98h6zpymkLA,Best Of Abhijeet Bhattacharya Romantic Hindi songs 2019 - Best of Abhijeet Bhattacharya Hindi Songs,580342,3641,625,0,122
12,KyC2V4yeJ4E,Abhijeet Bhattacharya Live | Ole Ole | Opus 5 | St. Lawrence High School - Kolkata - 1994,2696018,30799,2123,0,3178
13,bQqRsyM-amA,&quot;Kabhi Mausam Hua Resham&quot; Video Song Abhijeet Super Hit Hindi Album &quot;Tere Bina&quot;,46075175,106337,12779,0,4350
14,mS-3MrIAIOM,Many Moods Of Kishor kumar By Abhijeet (Vol II),4241991,32144,3955,0,1158
15,QsDQFTDf040,best of abhijeet bhattacharya (jukebox),2489399,16299,2267,0,506
16,3Y4nsOWuc-4,Kabhi Yaadon Mein Aaun Full (Audio) Song Tere Bina Album Abhijeet Bhattacharya Hits,20885307,105150,9120,0,4853
17,hhDcY0Nq9Xs,Abhijeet Bhattacharya || Best of Abhijeet Albam Songs- Bengali pm3 - Bengali old song - by 20072001,1130651,7517,1047,0,380
18,VGYfbc6qWFM,"Lamha Lamha | Gangster | Hindi Film Song | Abhijeet Bhattacharya, Sunidhi Chauhan",6951815,38948,1665,0,1378
19,2Chj7DUhv8Y,"Badi Mushkil Hai | Anjaam | Full Song | Abhijeet | Shah Rukh Khan, Madhuri Dixit",4465060,32605,1833,0,967
20,T5MRDVOUuUM,Abhijeet &amp; Alka Yagnik LIVE In Concert,4381443,21135,1379,0,507
21,Ja0XR4BqbMQ,&#39;तुम दिल की धड़कन में रहते हो&#39;,1596075,32724,1235,0,1430
22,DAgbM3bvkYQ,Abhijeet Bhattacharya - Biography,429448,5148,414,0,319
23,XPjeBDrvEu8,Atif Aslam Answer To Abhijeet Bhattacharya (He Insulted Atif),149168,3005,506,0,693
24,v6HtPNqwKeY,best of abhijeet bhattacharya bengali songs | bangla adhinik song | geet sangeet | Anuprerona diary,1238646,6984,986,0,183
25,hy6Z3tUWkag,☞ Chalne Lagi Hawayein Full Song - Tere Bina Album - Abhijeet Bhattacharya Hits,4279255,20149,1990,0,971
26,ZIZhakOnETo,Comedy Nights Bachao | Abhijeet Bhattacharya Decides Not To Ring The Buzzer,61896,1217,62,0,71
27,g_OKxoIOg3I,Abhijeet  tribute to Kishore Kumar   / hindi audio jukebox/Abhijeet tribute to kishore,1732471,15237,1523,0,409
28,hcCvSmjHwGY,"Ole Ole Full Song | Yeh Dillagi | Saif Ali Khan, Kajol | Abhijeet Bhattacharya, Dilip Sen-Sameer Sen",67271734,298149,23538,0,8038
29,ZChYZdxrTcE,"Abhijeet Bhattacharya Ne Kahi Shocking Baat, Kyon Gaana Kaam Kar Diye Kuch Singers Ne | Exclusive",128104,4529,194,0,612
30,NtYimEEvKqU,Abhijeet Bhattacharya Shocking Comment On Reality Show Judges | Exclusive Interview,168642,3766,426,0,733
31,JJUARjfbX8Q,তোমার বাড়ির | অভিজিৎ ভট্টাচার্য | আধুনিক বাংলা গান | Abhijeet Bhattacharya |   Bengali Modern Songs,136225,735,133,0,31
32,z4FnVu2w9yI,Main Kya Thi Kya Se Kya Ho Gayi - Krishna (1996) - Abhijeet Bhattacharya - Full Video Song *HD*,1811208,6632,1177,0,280
33,B1eJoYgn8D0,BEST Shahrukh/Abhijeet Songs (Top 10),214050,2830,112,0,211
34,7ZjnEfFD2Co,Chalne Lagi Hai Hawayein | Tere Bina | Abhijeet | Live Performance,1075302,17718,607,0,968
35,6qOO0jTY37Q,Abhijeet Bhattacharya | First Romantic Sad Song. | Abhijeet Latetst Sad Song | Abhijeet New Sad Song,43948,477,31,0,9
36,BDswNDNSbdc,Jo Pyaar mila Mujhe tumse-Abhijeet Bhattacharya I जो प्यार मिला I bk-divine I Bk meditation song,33374,233,7,0,14
37,DOIuu5drk0U,"Abhijit Bhattacharya Speaks About Akshay Kumar, Neha Kakkar And Sunil Shetty",702,20,5,0,3
38,0QocRZMNzcw,Aaja Baharon Ki Mallika | Dastoor 1991| Abhijeet Bhattacharya | Hindi 90s Hit Song | Indian Song&#39;s,6429105,17611,2689,0,491
39,96p62-10AIo,Abhijeet Bhattacharya || Best of 5 Abhijeet bengali Album songs,2712,22,2,0,5
40,8E8Qv_ed-WY,"Atom Bomb | Alka Yagnik, Abhijeet Bhattacharya | Muqaddar 1996 HD Songs | Rohit Kumar, Simran",2853459,8052,968,0,169
41,O2IrKpIyR14,Best Of Abhijeet Bhattacharya Bengali Adhunik Song || Pujo Speacial Adhunik Dj Song || Dj UJ Mix,25136,197,10,0,3
42,rhHtis6b00c,Phir Wohi Raat Hai || Kishore Kumar || Ghar || Lyrical Video || Abhijeet,34198,1298,35,0,121
43,MAqlZd-mqVs,Abhijeet Bhattacharya ANGRY On Song Remake And More... | Explosive Interview Ever,33913,774,60,0,268
44,Awg3tRcMJls,Madhumanti Maitra Introducing Abhijeet Bhattacharya | Opus 5 | St. Lawrence High School - Kolkata,42602,344,22,0,12
45,YC2ft015vwU,"Summary of Abhijeet Bhattacharya live in Suriname   Dec  4, 2015",263428,2232,138,0,183
46,-SWfQIIRNnA,"Aap Ke Pyaar Mein - Raaz (2002) Full Song | Abhijeet Bhattacharya, Alka Yagnik",1290686,10663,854,0,271
47,XrvRPVhp4r8,Abhijeet Bhattacharya Live | Vaada Raha Sanam | Opus 5 | St. Lawrence High School - Kolkata,513376,6203,221,0,484
48,-ikaKOCiPJA,Special Episode Udit Narayan &amp; Abhijeet Bhattacharya | Shanmukha Priya | indian idol season 12 |,7602,127,5,0,10
49,q4HtUG_-AfI,Yeh Jo Mohabbat Hai || Kati Patang || Kishore Kumar || Abhijeet Bhattacharya,41422,702,25,0,65
,v_id,v_title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
0,ts787XwyDhM,Best Songs Of Mohit Chauhan | Moods Of Mohit | Bollywood Jukebox | Part 1,4473209,23384,1348,0,674
1,az2_o1pkLgo,Best Of Mohit Chauhan Superhit Songs ❤️ 2020,184940,2337,117,0,69
2,ht3bBTHBHkc,SUPER 30: Mohit Chauhan Songs | Evergreen SOFT HINDI SONGS | Best Soothing BOLLYWOOD Songs 2016,1803391,19751,816,0,388
3,89uvKJ2v3T8,Zee Cine Awards 2016 Best Play Back Singer Male Mohit Chauhan &amp; Arjit Singh,1313112,18406,430,0,489
4,mt9xg0mmt28,"Full Video: Tum Se Hi | Jab We Met | Kareena Kapoor, Shahid Kapoor | Mohit Chauhan | Pritam",39313911,325862,8921,0,9161
5,5con-CiexGM,Mohit Chauhan - Jo Bhi Main - Red Live Asli Rockstars,372264,6429,183,0,442
6,yHWPO9DDnsk,"Bheegi Si Bhaagi Si Full Video - Raajneeti|Ranbir,Katrina|Mohit Chauhan, Antara M|Pritam",52364473,388922,12969,0,10942
7,Fzekd2uXgLs,Chamba Kitni Duur | Mohit Chauhan | Exclusive Acoustic Live Session,182072,5585,46,0,193
8,vIgxn9kq5H8,Kyun Dil Mera Lyric Video - Paharganj|Lorena Franco|Mohit Chauhan|Ajay Singha,4265066,80674,1266,0,991
9,dTu5dTEzVM4,"Tune Jo Na Kaha Song | New York | John Abraham, Katrina Kaif, Neil Nitin M | Mohit Chauhan | Pritam",30361550,426411,6105,0,13113
10,2mWaqsC3U7k,&quot;Phir Se Ud Chala Full Song Rockstar&quot; | Ranbir Kapoor,77247569,541638,15214,0,11829
11,ttIKsnxPrMY,NADAAN PARINDE (Full Song) | Rockstar | Ranbir Kapoor | A.R Rahman | Mohit Chauhan,75794618,493051,17545,0,15705
12,7z3YeFqd7xQ,DOORIYAN - Full Audio Song - Love Aaj Kal | Saif Ali Khan | Mohit Chauhan | Pritam,18453883,111457,3630,0,2503
13,GOZuiqPgwLI,Naadaan Parindey by A. R. Rehman and Mohit Chauhan LIVE CONCERT HD,940084,8201,152,0,333
14,O7tvHh3MPSs,"KUCH KHAAS Lyrical | Fashion | Priyanka Chopra, Kangna Ranawat | Mohit Chauhan, Neha Bhasin",5287736,36956,1706,0,1049
15,SS3lIQdKP-A,"Full Video: Masakali | Delhi 6 | Abhishek Bachchan, Sonam Kapoor | A.R. Rahman |  Mohit Chauhan",50969585,628259,16962,0,25623
16,IgK5-PUeARg,&#39;Khuda Bhi&#39; FULL VIDEO Song | Sunny Leone | Mohit Chauhan | Ek Paheli Leela,131397709,653009,43367,0,19574
17,fbdxYoFb64g,"Abhi Kuch Dino Se Full Song | Dil Toh Baccha Hai Ji |  Emraan hashmi, Ajay Devgn",39165865,311360,8699,0,22
18,S80C4tAdX5A,Saiyaara Mein Saiyaara Live by Mohit Chauhan | Acoustic Version,13116,695,7,0,49
19,o4mHtJLgMLs,Heropanti: Rabba Video Song | Mohit Chauhan | Tiger Shroff | Kriti Sanon,186845618,598962,68339,0,25939
20,1JXqrw6aquo,Chamba (Chambey) Jana Zaroor by Mohit Chauhan.wmv,2170855,29380,737,0,1383
21,VbiVF3_XU6E,"Lyrical: Masakali | Delhi 6 | Abhishek Bachchan, Sonam Kapoor | A.R. Rahman |  Mohit Chauhan",514573,14382,1179,0,1282
22,gkCKTuR-ECI,Rockstar: Tum Ho Lyrical Video Song | Ranbir Kapoor | Nargis Fakhri | T-Series,46902976,367139,11018,0,10702
23,MBOdG1kyXGw,बेहतरीन गायक की अनसुनी कहानी | Mohit Chauhan - Biography | Mohit Chauhan Wanted To Become An Actor,42649,874,46,0,72
24,mLziEIDJ1OM,VOCAL COACH Reacts to Mohit Chauhan SOULFUL Vocals FOR THE FIRST TIME,117141,4662,68,0,635
25,T94PHkuydcw,"Kun Faya Kun Full Video Song Rockstar | Ranbir Kapoor | A.R. Rahman, Javed Ali, Mohit Chauhan",248562910,1751352,69159,0,73772
26,X6kk5ogtHlo,Mohit Chauhan &amp; Arijit Singh | Best Playback Singer Male | Zee Cine Awards 2016,2036542,31007,1797,0,487
27,Qg-jcTYM5DQ,Rang Lageya ▶Paras Chhabra | Mahira Sharma | Mohit Chauhan | Rochak Kohli | Kumaar | Official Video,14404125,243566,17573,0,44219
28,OacIA4X3bcg,Bulla Ki Jaana - Male Version | My Goal Football | Mohit Chauhan | Shoib Nikash Shah &amp; Namita Lal,200433,7839,365,0,720
29,zhMoztMJPwE,"Pehli Baar Mohabbat | Kaminey | Shahid Kapoor, Priyanka Chopra | Mohit Chauhan | Vishal Bhardwaj",1567583,20096,423,0,725
30,6vKucgAeF_Q,"MATARGASHTI full VIDEO Song | TAMASHA Songs 2015 | Ranbir Kapoor, Deepika Padukone | T-Series",71539717,305206,17646,0,7165
31,xbzsEhbaw7Q,"Rab Ka Shukrana Audio Song - Jannat 2|Emraan Hashmi, Esha Gupta|Mohit Chauhan|Pritam",14544412,141487,4998,0,3070
32,iHu5ThBsNfI,"KHALI SALAM DUA FULL VIDEO SONG SHORTCUT ROMEO | NEIL NITIN MUKESH, PUJA GUPTA",19872350,245731,7849,0,5174
33,l171yz-OVeE,Rang Lageya | Lyrical | Paras Chhabra | Mahira Sharma | Mohit Chauhan | Rochak Kohli | Kumaar,176343,6774,286,0,324
34,A5pSnIwbpaM,"Saiyaara Full Song | Ek Tha Tiger | Salman Khan, Katrina Kaif | Mohit Chauhan, Taraannum, Sohail Sen",268413046,1294209,77724,0,47961
35,COKb4YKh3rw,Guncha Koi Song - Mohit Chauhan [Lyrics],2259360,21035,553,0,389
36,epUBGOngvaU,Dooba Dooba - Silk Route | Official Hindi Pop Song,5471707,43504,1355,0,1329
37,h6fq7sbxwBg,Heropanti: Rabba Full Audio Song | Mohit Chauhan | Tiger Shroff | Kriti Sanon,17860644,86646,5810,0,2164
38,q3JM-V46V5M,"Yeh Hai Aashiqui Season 4 | Mohit Chauhan, Neeti Mohan | New Music Video",6795716,92913,1783,0,2371
39,d_se867eP9c,"Jeene De Full Video - Tere Naal Love Ho Gaya | Mohit Chauhan | Riteish Deshmukh, Genelia D&#39;Souza",1143428,15673,620,0,327
40,xoabYIxBTEY,Mohit Chauhan SHOCKING Comment On Arijit Singh | Meethi Meethi Gallan Song launch,44194,1008,184,0,168
41,Q1VsICFo0tU,&#39;Khuda Bhi&#39; Video Song with LYRICS | Sunny Leone | Mohit Chauhan | Ek Paheli Leela,13571790,72162,5250,0,2627
42,LnYC2PXEpn8,Kun Faya Kun | Mohit Chauhan Jamming with A R Rahman,5993,426,3,0,38
43,I5zUJubAJyY,gahiro gahiro saagar jastae.. by mohit chauhan,752560,19013,417,0,746
44,5XxOAtbE94o,Jab Se Dekhi Hai Jhalak Tumhari - Mohit Chauhan,353427,1339,157,0,115
45,WGxve2c8rTg,"TUNE JO NA KAHA (LYRICS) | MOHIT CHAUHAN | PRITAM, SANDEEP S | NEIL N, JOHN A,  KARTIRA K | NEW YORK",5359130,88052,1688,0,1986
46,yJqcJE2RL8E,Yeh Dooriyan - Official Music Video | Love Aaj Kal | Sara &amp; Kartik | Pritam | Mohit Chouhan,23289161,260871,9724,0,4216
47,XZkKGoT9Gno,"Tu Hi Junoon | Full Song | DHOOM:3 | Aamir Khan, Katrina Kaif | Mohit Chauhan, Pritam , Kausar Munir",21689837,100697,4797,0,2860
48,9LOUbLinKlA,Heropanti: Tabah Full Song with Lyrics | Mohit Chauhan | Tiger Shroff | Kriti Sanon,14145344,82218,5156,0,2578
49,G10YgYwBAoA,"ABCD - Bezubaan (Audio) | Mohit Chauhan, Priya Panchal, Deane Sequeira, Tanvi Shah",392724,3493,131,0,73
,v_id,v_title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
0,7MjZYvAAakI,Top 100 songs of Asha Bhosle | आशा भोसले के 100 गाने | HD Songs | One Stop Jukebox | #StayHome,6893796,31299,5959,0,1128
1,S_5fOgl6Mpc,Best Of Asha Bhosle Bengali Song || Asha Bhosle Nonstop Bangla Hits Songs || Bangla Old Songs,4676693,27756,4917,0,946
2,SOa2kBaULhw,Asha Bhosle Hindi Bollywood Best Songs  Bollywood Collection,864916,6365,797,0,
3,gCORE1KDqHM,OLD IS GOLD - Hindi Songs Unforgettable Golden Hits♥ सदाबहार पुराने गाने | Old Hindi Romantic Songs,79106,218,72,0,0
4,Ob8rBaUT0Yk,Chura Liya Hai Tumne Live by Asha Bhosle,17688297,77278,6768,0,2843
5,Rd-KljMbmR8,Best Of Asha Bhosle - Superhit Songs - Best Bollywood Songs - Asha Bhosle Solo Songs,1799262,7936,1011,0,226
6,IAXwD4pRcSw,Top 50 songs of R.D. Burman &amp; Asha | आशा - बर्मन  के 50 हिट गाने | HD Songs | One Stop Jukebox,5328709,25499,4925,0,776
7,9sAzwYNQ8mk,Best Of Asha Bhosle Bengali Song||আশা ভোঁসলে ননস্টপ বাংলা গান||,2529248,14932,2965,0,569
8,f5bEkgKTZmw,Namak Halaal - Jawani Janeman Haseen Dilruba - Asha Bhosle,16782286,77109,4827,0,2693
9,S5bvIgo5wQY,Asha Bhosle - Biography | आशा भोसले की जीवनी | Bollywood Singer | Life Story,1772989,7953,901,0,91
10,VXzBcOALekA,PIYA TU AB TO AAJA  - ASHA BHOSLE LIVE,3324170,25208,1374,0,1001
11,PNUgHx5OZl4,Asha Ji ने Explain किया Voice Expressions का मतलब | Indian Idol Season 6,441608,6074,166,0,153
12,hjfzFVw2Zjo,"Tu Tu Hai Wahi (Original Version) Kishore Kumar, Asha Bhosle | Yeh Vaada Raha Songs | Poonam Dhillon",108185609,471715,33516,0,21651
13,tAxfLcrtOP0,Top 100 Marathi Songs Of Asha Bhosle | आशा भोसले के 100 गाने | HD Songs | One Stop | Jukebox,3444122,14038,3423,0,504
14,AuHss_taoWI,Best Of Asha Bhosle Bengali Song || Asha Bhosle Nonstop Bangla Hits Song || Anuprerona diary,1467664,6494,1618,0,183
15,EPus2YhVBio,Best of Asha Bhosle | Evergreen Hindi Songs | Audio Jukebox | Bollywood Hits | Rhythmic Creation,1969478,14633,1561,0,394
16,kpPhz73kvhw,Ek Main Aur Ek Tu | Asha Bhosle &amp; Sudesh Bhosle Live | R D Burman,2590898,14581,1150,0,394
17,4KQMUlOQIJw,Asha Bhosle - O Mere Sona Re,3832557,18028,1162,0,708
18,QSpQkE5D_WI,Rangeela Re | Urmila Matondkar | Aditya Narayan | Asha Bhosle | Rangeela Movie | Popular Hindi Song,8252574,39245,3439,0,1273
19,yPpHn_qnykM,চিরদিনই তুমি যে আমার | আশা ভোঁসলে | জনপ্রিয় আধুনিক বাংলা গান | Asha Bhosle | Bengali Modern Songs,3195294,14915,3144,0,406
20,hMwF8_-Azuk,Asha Bhosle VS Arunita Kanjilal Indian Idol 12 - Best Jugalbandi of Both Singers 2021 ||,1869845,8646,2790,0,1156
21,9-DqO72it7U,Best of Asha Bhosle Bengali Song||আশা ভোঁসলের বাংলা ননস্টপ গান,1374884,7335,1484,0,199
22,Q8hsyBJUlKw,"Pyar Hamara Amar Rahega | Mohammed Aziz, Asha Bhosle | Muddat Songs | Mithun Chakraborty, Jaya Prada",207253779,437992,95987,0,25968
23,yt40mSaqHdc,Asha Bhosle &amp; Kishore Kumar Top 10 Duets | आशा भोसले और किशोर कुमार के सदाबहार हिंदी गीत,375277,2575,619,0,74
24,7Iw9Heizdcc,"Kumar sanu &amp; Asha bhosle  Hindi song,,Bollywood song",220776,1246,218,0,34
25,Ua3lvLNrVvk,Aye Zindagi Official Video - Asha Bhosle | ft. Sidhant | Indie Music Label,107064,3492,79,0,317
26,JhsQkwuvx-k,Atif Aslam  Asha Bhosle (Dilbar Mere &amp; Chura Liya) Sur Kshetra Performs,14659756,78579,3789,0,2666
27,p03LY7TyOWA,"Nach Baby Nach Kudi Lyrical Video | Khauff | Daler Mehndi, Asha Bhosle",135049721,238213,53400,0,7964
28,l_o422IpHaE,Top 100 songs of Asha Bhosle &amp; Kishore Kumar | आशा - किशोर के 100 गाने | HD Songs | One Stop Jukebox,4441832,19427,4300,0,489
29,Nqi7oXq26AE,Hungama Ho Gaya | Anhonee (1973) | Bindu | Asha Bhosle  Hits | Bollywood Dance Song,779320,8095,499,0,364
